step,type,amount,wallet,city,oldbalanceOrg,newbalanceOrig,is_new_device,is_loc_mismatch,high_freq,user_age,time,risk_score,is_fraud
9,TRANSFER,25046,Easypaisa,Karachi,20544,-4502,True,False,True,25,2026-03-13 05:16:47.765674,77.0,1
9,CASH_IN,13491,Easypaisa,Quetta,171182,184673,False,False,False,47,2026-03-12 10:49:12.765674,16.2,0
9,CASH_IN,8328,Easypaisa,Peshawar,163455,171783,False,False,False,34,2026-05-05 11:47:33.765674,10.0,0
9,CASH_IN,4608,JazzCash,Peshawar,80788,85396,False,False,False,37,2026-04-11 23:29:19.765674,5.5,0
9,CASH_IN,229,JazzCash,Lahore,156314,156543,False,False,False,22,2026-05-05 07:24:08.765674,0.3,0
9,TRANSFER,12050,Easypaisa,Lahore,113740,101690,False,False,False,39,2026-04-19 19:49:07.765674,14.5,0
9,CASH_IN,5630,JazzCash,Faisalabad,79237,84867,False,False,False,26,2026-05-03 13:38:01.765674,6.8,0
9,CASH_IN,8893,JazzCash,Faisalabad,186245,195138,False,False,False,40,2026-03-29 21:48:10.765674,10.7,0
9,PAYMENT,12954,Easypaisa,Lahore,64708,51754,False,False,False,36,2026-04-30 18:15:09.765674,15.5,0
9,TRANSFER,1396,Easypaisa,Peshawar,56020,54624,False,False,False,37,2026-03-23 16:24:09.765674,1.7,0
10,PAYMENT,4126,Easypaisa,Karachi,8818,4692,False,False,False,50,2026-03-30 13:44:19.765674,5.0,0
10,TRANSFER,9026,Easypaisa,Lahore,26138,17112,False,False,False,22,2026-04-21 16:41:38.765674,10.8,0
10,CASH_IN,13016,JazzCash,Multan,21267,34283,False,False,False,38,2026-04-01 20:43:22.765674,15.6,0
10,CASH_IN,13162,JazzCash,Multan,41681,54843,False,False,False,47,2026-03-27 11:46:29.765674,15.8,0
10,TRANSFER,751,Easypaisa,Lahore,22219,21468,False,False,False,21,2026-04-21 10:19:18.765674,0.9,0
10,TRANSFER,4540,JazzCash,Peshawar,99991,95451,False,False,False,44,2026-04-16 22:00:10.765674,5.4,0
10,CASH_IN,1583,Easypaisa,Multan,119380,120963,False,False,False,44,2026-04-04 15:54:36.765674,1.9,0
10,CASH_OUT,94977,JazzCash,Faisalabad,196703,101726,True,True,False,16,2026-04-13 04:43:22.765674,88.0,1
10,TRANSFER,13592,Easypaisa,Multan,160584,146992,False,False,False,21,2026-04-26 15:38:12.765674,16.3,0
10,PAYMENT,12176,Easypaisa,Peshawar,63374,51198,False,False,False,45,2026-03-21 15:32:35.765674,14.6,0
10,TRANSFER,10175,JazzCash,Multan,146252,136077,False,False,False,23,2026-03-18 13:43:56.765674,12.2,0
10,PAYMENT,8740,JazzCash,Multan,32991,24251,False,False,False,29,2026-04-30 18:07:32.765674,10.5,0
10,CASH_OUT,8361,JazzCash,Multan,7235,-1126,False,False,False,24,2026-04-16 10:20:44.765674,10.0,0
10,PAYMENT,12024,JazzCash,Faisalabad,67132,55108,False,False,False,46,2026-03-12 11:43:11.765674,14.4,0
10,PAYMENT,6456,JazzCash,Faisalabad,100158,93702,False,False,False,27,2026-04-09 08:16:00.765674,7.7,0
10,TRANSFER,4064,JazzCash,Karachi,26729,22665,False,False,False,40,2026-04-12 23:28:11.765674,4.9,0
10,CASH_IN,4603,JazzCash,Lahore,187112,191715,False,False,False,47,2026-04-17 12:21:22.765674,5.5,0
10,CASH_IN,4608,JazzCash,Lahore,61461,66069,False,False,False,21,2026-04-27 10:01:49.765674,5.5,0
10,TRANSFER,1882,JazzCash,Quetta,9063,7181,False,False,False,38,2026-03-30 18:35:40.765674,2.3,0
10,TRANSFER,5368,JazzCash,Peshawar,93028,87660,False,False,False,21,2026-03-08 19:51:21.765674,6.4,0
10,CASH_IN,167,Easypaisa,Quetta,157737,157904,False,False,False,28,2026-03-10 10:16:49.765674,0.2,0
10,TRANSFER,9946,Easypaisa,Faisalabad,21087,11141,False,False,False,33,2026-03-09 13:50:43.765674,11.9,0
10,CASH_OUT,9991,Easypaisa,Faisalabad,77177,67186,False,False,False,28,2026-03-15 22:19:35.765674,12.0,0
10,PAYMENT,2829,JazzCash,Lahore,113527,110698,False,False,False,30,2026-03-14 09:03:46.765674,3.4,0
11,TRANSFER,4798,JazzCash,Quetta,46585,41787,False,False,False,31,2026-04-29 11:00:34.765674,5.8,0
11,TRANSFER,2908,JazzCash,Lahore,106730,103822,False,False,False,25,2026-04-13 17:41:09.765674,3.5,0
11,TRANSFER,7871,JazzCash,Quetta,149208,141337,False,False,False,29,2026-03-09 19:30:51.765674,9.4,0
11,PAYMENT,6097,JazzCash,Multan,85956,79859,False,False,False,49,2026-03-11 19:06:46.765674,7.3,0
11,CASH_IN,9537,JazzCash,Peshawar,49592,59129,False,False,False,39,2026-04-12 16:41:11.765674,11.4,0
11,TRANSFER,1292,JazzCash,Multan,75541,74249,False,False,False,42,2026-04-16 10:52:32.765674,1.6,0
11,CASH_OUT,1104,JazzCash,Lahore,40260,39156,False,False,False,43,2026-04-29 17:56:34.765674,1.3,0
11,CASH_OUT,12033,JazzCash,Peshawar,96042,84009,False,False,False,44,2026-04-09 23:48:52.765674,14.4,0
11,CASH_OUT,10754,JazzCash,Karachi,27581,16827,False,False,False,38,2026-03-17 11:42:45.765674,12.9,0
11,TRANSFER,7843,JazzCash,Karachi,79424,71581,False,False,False,40,2026-03-11 12:20:38.765674,9.4,0
11,CASH_IN,4333,Easypaisa,Quetta,193297,197630,False,False,False,33,2026-03-11 07:55:11.765674,5.2,0
11,TRANSFER,1639,JazzCash,Peshawar,68789,67150,False,False,False,32,2026-04-05 19:45:11.765674,2.0,0
11,CASH_OUT,2122,Easypaisa,Multan,26731,24609,False,False,False,50,2026-03-11 09:32:43.765674,2.5,0
11,TRANSFER,31325,JazzCash,Quetta,36740,5415,False,True,False,72,2026-03-26 01:42:26.765674,68.0,0
11,CASH_IN,4857,JazzCash,Lahore,149795,154652,False,False,False,50,2026-04-24 20:36:04.765674,5.8,0
11,PAYMENT,11113,Easypaisa,Peshawar,153227,142114,False,False,False,47,2026-03-21 17:13:42.765674,13.3,0
11,PAYMENT,13314,Easypaisa,Multan,111653,98339,False,False,False,35,2026-04-24 20:42:24.765674,16.0,0
11,CASH_IN,3405,JazzCash,Peshawar,169618,173023,False,False,False,30,2026-04-06 23:16:30.765674,4.1,0
11,TRANSFER,1869,Easypaisa,Multan,39180,37311,False,False,False,25,2026-04-13 21:50:43.765674,2.2,0
11,TRANSFER,5964,Easypaisa,Karachi,107953,101989,False,False,False,47,2026-05-01 10:01:56.765674,7.2,0
11,TRANSFER,11236,JazzCash,Peshawar,152856,141620,False,False,False,22,2026-03-31 09:51:49.765674,13.5,0
11,PAYMENT,4999,JazzCash,Lahore,199533,194534,False,False,False,29,2026-03-22 15:58:37.765674,6.0,0
11,TRANSFER,9843,JazzCash,Lahore,52902,43059,False,False,False,26,2026-03-22 18:21:02.765674,11.8,0
11,TRANSFER,14441,JazzCash,Karachi,80830,66389,False,False,False,22,2026-03-08 16:53:28.765674,17.3,0
12,CASH_OUT,3139,Easypaisa,Quetta,175856,172717,False,False,False,48,2026-04-16 22:27:12.765674,3.8,0
12,CASH_OUT,189,Easypaisa,Karachi,46919,46730,False,False,False,37,2026-03-19 19:31:00.765674,0.2,0
12,CASH_IN,4323,JazzCash,Karachi,118049,122372,False,False,False,27,2026-03-28 07:11:05.765674,5.2,0
12,CASH_IN,7141,JazzCash,Multan,23630,30771,False,False,False,24,2026-03-29 07:06:39.765674,8.6,0
12,PAYMENT,4769,Easypaisa,Lahore,36578,31809,False,False,False,36,2026-03-28 14:28:07.765674,5.7,0
12,CASH_OUT,7924,JazzCash,Karachi,185930,178006,False,False,False,36,2026-03-29 23:49:26.765674,9.5,0
12,CASH_OUT,12659,JazzCash,Faisalabad,163082,150423,False,False,False,39,2026-04-04 13:51:52.765674,15.2,0
12,CASH_OUT,10514,Easypaisa,Lahore,97229,86715,False,False,False,47,2026-05-02 18:16:40.765674,12.6,0
12,PAYMENT,1878,JazzCash,Peshawar,122766,120888,False,False,False,49,2026-03-29 15:16:40.765674,2.3,0
12,CASH_IN,13048,JazzCash,Karachi,50228,63276,False,False,False,25,2026-04-27 07:16:02.765674,15.7,0
12,TRANSFER,4562,Easypaisa,Quetta,8354,3792,False,False,False,20,2026-05-01 16:52:19.765674,5.5,0
12,CASH_OUT,7157,JazzCash,Faisalabad,36854,29697,False,False,False,29,2026-04-18 07:21:24.765674,8.6,0
12,TRANSFER,13676,JazzCash,Lahore,158000,144324,False,False,False,45,2026-04-19 16:34:41.765674,16.4,0
12,CASH_OUT,2516,Easypaisa,Lahore,25726,23210,False,False,False,31,2026-04-29 21:13:59.765674,3.0,0
12,PAYMENT,5255,Easypaisa,Faisalabad,75732,70477,False,False,False,30,2026-04-13 12:16:53.765674,6.3,0
12,CASH_OUT,13009,JazzCash,Peshawar,146945,133936,False,False,False,31,2026-04-28 11:47:10.765674,15.6,0
12,PAYMENT,11768,JazzCash,Faisalabad,190574,178806,False,False,False,22,2026-05-04 19:25:06.765674,14.1,0
12,TRANSFER,12238,JazzCash,Multan,154447,142209,False,False,False,50,2026-04-10 15:27:31.765674,14.7,0
12,TRANSFER,2233,Easypaisa,Faisalabad,118544,116311,False,False,False,43,2026-03-21 17:53:43.765674,2.7,0
12,CASH_OUT,10368,JazzCash,Peshawar,73834,63466,False,False,False,20,2026-04-03 10:20:52.765674,12.4,0
12,PAYMENT,6322,Easypaisa,Karachi,117603,111281,False,False,False,39,2026-04-18 15:17:44.765674,7.6,0
12,CASH_OUT,1752,JazzCash,Multan,77628,75876,False,False,False,50,2026-04-01 19:13:46.765674,2.1,0
12,CASH_IN,4642,JazzCash,Quetta,183680,188322,False,False,False,44,2026-03-12 18:39:16.765674,5.6,0
12,CASH_IN,605,Easypaisa,Multan,182679,183284,False,False,False,23,2026-03-19 07:38:08.765674,0.7,0
13,TRANSFER,5366,JazzCash,Lahore,180965,175599,False,False,False,28,2026-04-29 09:51:19.765674,6.4,0
13,CASH_OUT,2412,Easypaisa,Faisalabad,7946,5534,False,False,False,40,2026-03-22 13:48:38.765674,2.9,0
13,TRANSFER,11514,Easypaisa,Karachi,105358,93844,False,False,False,25,2026-04-06 14:38:33.765674,13.8,0
13,PAYMENT,14928,JazzCash,Multan,157102,142174,False,False,False,46,2026-05-01 13:00:23.765674,17.9,0
13,TRANSFER,4510,Easypaisa,Multan,23152,18642,False,False,False,40,2026-04-28 08:20:50.765674,5.4,0
13,CASH_OUT,5760,Easypaisa,Peshawar,82952,77192,False,False,False,31,2026-04-05 13:28:22.765674,6.9,0
13,TRANSFER,85977,Easypaisa,Karachi,189453,103476,True,False,True,72,2026-03-09 01:47:18.765674,85.0,1
13,CASH_OUT,11106,JazzCash,Karachi,19930,8824,False,False,False,36,2026-03-24 17:54:02.765674,13.3,0
13,CASH_OUT,701,Easypaisa,Lahore,193240,192539,False,False,False,23,2026-05-03 15:27:21.765674,0.8,0
13,CASH_IN,1347,Easypaisa,Peshawar,140078,141425,False,False,False,44,2026-03-26 17:23:41.765674,1.6,0
13,PAYMENT,8451,JazzCash,Multan,61682,53231,False,False,False,44,2026-04-13 22:10:33.765674,10.1,0
13,TRANSFER,3854,Easypaisa,Karachi,198900,195046,False,False,False,24,2026-04-02 07:24:56.765674,4.6,0
13,CASH_OUT,12549,JazzCash,Peshawar,79401,66852,False,False,False,38,2026-04-06 13:12:11.765674,15.1,0
13,TRANSFER,4210,JazzCash,Peshawar,115863,111653,False,False,False,48,2026-03-22 16:23:00.765674,5.1,0
13,TRANSFER,13516,JazzCash,Faisalabad,64739,51223,False,False,False,22,2026-03-12 23:56:00.765674,16.2,0
13,CASH_IN,12490,JazzCash,Quetta,18042,30532,False,False,False,50,2026-03-24 20:56:53.765674,15.0,0
13,CASH_OUT,5972,JazzCash,Karachi,188126,182154,False,False,False,34,2026-03-16 18:08:44.765674,7.2,0
13,CASH_IN,701,Easypaisa,Faisalabad,61274,61975,False,False,False,33,2026-04-16 16:41:39.765674,0.8,0
13,TRANSFER,9875,Easypaisa,Faisalabad,77762,67887,False,False,False,43,2026-04-28 19:02:28.765674,11.9,0
13,TRANSFER,9135,JazzCash,Multan,135556,126421,False,False,False,25,2026-04-26 18:56:11.765674,11.0,0
13,TRANSFER,51319,JazzCash,Lahore,58298,6979,True,True,True,25,2026-04-22 02:24:37.765674,92.0,1
13,CASH_OUT,69364,JazzCash,Multan,169269,99905,True,False,True,25,2026-03-11 04:12:05.765674,77.0,1
13,CASH_OUT,48295,Easypaisa,Peshawar,94504,46209,False,True,False,25,2026-03-28 01:26:48.765674,60.0,0
13,PAYMENT,3641,JazzCash,Quetta,183657,180016,False,False,False,24,2026-04-28 08:13:24.765674,4.4,0
14,PAYMENT,9958,JazzCash,Karachi,99242,89284,False,False,False,37,2026-05-06 23:22:29.765674,11.9,0
14,PAYMENT,7224,Easypaisa,Faisalabad,63755,56531,False,False,False,41,2026-04-10 08:49:05.765674,8.7,0
14,CASH_OUT,12437,JazzCash,Karachi,9808,-2629,False,False,False,33,2026-04-21 15:42:01.765674,14.9,0
14,CASH_OUT,12654,Easypaisa,Quetta,41656,29002,False,False,False,26,2026-04-29 12:12:56.765674,15.2,0
14,TRANSFER,10108,Easypaisa,Lahore,143825,133717,False,False,False,20,2026-03-13 14:10:18.765674,12.1,0
14,PAYMENT,13074,Easypaisa,Faisalabad,141723,128649,False,False,False,38,2026-03-10 19:52:48.765674,15.7,0
14,CASH_OUT,1820,Easypaisa,Peshawar,37961,36141,False,False,False,43,2026-03-16 14:19:42.765674,2.2,0
14,CASH_OUT,14679,JazzCash,Karachi,98219,83540,False,False,False,24,2026-04-17 21:17:51.765674,17.6,0
14,TRANSFER,2110,JazzCash,Quetta,9843,7733,False,False,False,42,2026-03-09 20:08:53.765674,2.5,0
14,CASH_OUT,6366,Easypaisa,Lahore,166778,160412,False,False,False,45,2026-04-11 16:35:02.765674,7.6,0
14,TRANSFER,3643,JazzCash,Karachi,146946,143303,False,False,False,27,2026-03-26 14:12:37.765674,4.4,0
14,TRANSFER,14402,Easypaisa,Multan,191184,176782,False,False,False,39,2026-03-18 15:38:23.765674,17.3,0
14,TRANSFER,1317,JazzCash,Quetta,97658,96341,False,False,False,45,2026-04-20 13:43:40.765674,1.6,0
14,PAYMENT,2680,Easypaisa,Lahore,10603,7923,False,False,False,50,2026-04-21 23:17:49.765674,3.2,0
14,CASH_IN,13012,JazzCash,Multan,61673,74685,False,False,False,24,2026-03-15 13:26:21.765674,15.6,0
14,TRANSFER,58193,Easypaisa,Lahore,183521,125328,False,False,True,25,2026-04-30 03:33:33.765674,57.0,0
14,CASH_OUT,13213,Easypaisa,Lahore,194555,181342,False,False,False,27,2026-04-18 23:27:05.765674,15.9,0
14,CASH_IN,13464,JazzCash,Faisalabad,159293,172757,False,False,False,43,2026-04-09 20:25:29.765674,16.2,0
14,TRANSFER,4125,Easypaisa,Faisalabad,91611,87486,False,False,False,39,2026-04-24 08:04:38.765674,5.0,0
14,PAYMENT,666,JazzCash,Quetta,35958,35292,False,False,False,38,2026-04-21 11:48:40.765674,0.8,0
14,TRANSFER,10724,Easypaisa,Multan,88888,78164,False,False,False,49,2026-03-24 17:55:19.765674,12.9,0
14,PAYMENT,14428,Easypaisa,Lahore,30403,15975,False,False,False,30,2026-03-23 22:59:24.765674,17.3,0
14,CASH_IN,8122,Easypaisa,Peshawar,64183,72305,False,False,False,45,2026-04-04 09:35:37.765674,9.7,0
14,PAYMENT,14733,JazzCash,Multan,30905,16172,False,False,False,22,2026-04-27 09:03:09.765674,17.7,0
15,TRANSFER,260,JazzCash,Lahore,33164,32904,False,False,False,24,2026-04-28 12:26:00.765674,0.3,0
15,TRANSFER,12868,Easypaisa,Faisalabad,107984,95116,False,False,False,30,2026-03-10 13:24:56.765674,15.4,0
15,PAYMENT,6957,JazzCash,Multan,76419,69462,False,False,False,43,2026-04-13 18:12:52.765674,8.3,0
15,CASH_IN,10731,JazzCash,Peshawar,76028,86759,False,False,False,42,2026-03-24 10:43:53.765674,12.9,0
15,TRANSFER,3116,JazzCash,Multan,151729,148613,False,False,False,25,2026-03-18 17:15:18.765674,3.7,0
15,CASH_OUT,4063,JazzCash,Karachi,61339,57276,False,False,False,44,2026-03-27 17:12:33.765674,4.9,0
15,CASH_IN,9276,Easypaisa,Lahore,60952,70228,False,False,False,22,2026-03-22 22:08:20.765674,11.1,0
15,CASH_OUT,3037,Easypaisa,Peshawar,104317,101280,False,False,False,50,2026-05-02 18:03:12.765674,3.6,0
15,CASH_IN,7218,Easypaisa,Karachi,101786,109004,False,False,False,28,2026-04-02 09:11:46.765674,8.7,0
15,PAYMENT,4819,Easypaisa,Lahore,196251,191432,False,False,False,35,2026-05-01 18:19:51.765674,5.8,0
15,CASH_IN,7459,Easypaisa,Faisalabad,117783,125242,False,False,False,40,2026-03-20 08:39:44.765674,9.0,0
15,TRANSFER,13899,Easypaisa,Karachi,83002,69103,False,False,False,25,2026-03-30 10:41:16.765674,16.7,0
15,TRANSFER,1958,Easypaisa,Faisalabad,102863,100905,False,False,False,46,2026-03-24 14:09:53.765674,2.3,0
15,TRANSFER,4971,JazzCash,Quetta,2099,-2872,False,False,False,22,2026-03-19 19:25:20.765674,6.0,0
15,CASH_IN,8092,JazzCash,Peshawar,35637,43729,False,False,False,32,2026-05-03 16:17:17.765674,9.7,0
15,CASH_OUT,7827,Easypaisa,Peshawar,42770,34943,False,False,False,47,2026-04-11 08:55:17.765674,9.4,0
15,CASH_OUT,6939,JazzCash,Lahore,58874,51935,False,False,False,42,2026-04-15 22:46:59.765674,8.3,0
15,TRANSFER,13049,JazzCash,Peshawar,109405,96356,False,False,False,43,2026-04-22 07:56:19.765674,15.7,0
15,CASH_IN,1704,Easypaisa,Lahore,19115,20819,False,False,False,29,2026-03-29 10:55:44.765674,2.0,0
15,PAYMENT,2456,JazzCash,Peshawar,147132,144676,False,False,False,23,2026-03-24 18:19:10.765674,2.9,0
15,TRANSFER,3052,JazzCash,Multan,146910,143858,False,False,False,47,2026-04-04 12:44:38.765674,3.7,0
15,CASH_OUT,1100,Easypaisa,Faisalabad,2906,1806,False,False,False,31,2026-03-28 22:27:56.765674,1.3,0
15,CASH_OUT,10629,Easypaisa,Karachi,48906,38277,False,False,False,30,2026-03-20 17:32:28.765674,12.8,0
15,PAYMENT,8232,JazzCash,Peshawar,134699,126467,False,False,False,26,2026-04-19 15:37:01.765674,9.9,0
16,CASH_OUT,2095,JazzCash,Faisalabad,180038,177943,False,False,False,25,2026-03-21 10:18:42.765674,2.5,0
16,CASH_IN,3525,Easypaisa,Quetta,61373,64898,False,False,False,42,2026-04-11 18:33:30.765674,4.2,0
16,TRANSFER,11619,JazzCash,Karachi,195884,184265,False,False,False,27,2026-03-23 08:05:12.765674,13.9,0
16,TRANSFER,5444,JazzCash,Lahore,48061,42617,False,False,False,50,2026-04-07 07:47:23.765674,6.5,0
16,PAYMENT,11036,Easypaisa,Lahore,16619,5583,False,False,False,47,2026-04-02 12:19:12.765674,13.2,0
16,TRANSFER,10300,JazzCash,Quetta,127061,116761,False,False,False,48,2026-04-02 22:34:34.765674,12.4,0
16,CASH_IN,9013,Easypaisa,Multan,150543,159556,False,False,False,30,2026-04-26 07:32:56.765674,10.8,0
16,CASH_OUT,2766,Easypaisa,Multan,189696,186930,False,False,False,28,2026-04-09 11:42:14.765674,3.3,0
16,CASH_OUT,12709,Easypaisa,Multan,33332,20623,False,False,False,43,2026-04-20 21:23:36.765674,15.3,0
16,CASH_OUT,3789,Easypaisa,Multan,50202,46413,False,False,False,46,2026-04-12 22:58:35.765674,4.5,0
16,CASH_OUT,5365,Easypaisa,Multan,79394,74029,False,False,False,34,2026-04-05 13:13:12.765674,6.4,0
16,CASH_IN,4321,Easypaisa,Peshawar,37153,41474,False,False,False,47,2026-03-18 16:53:21.765674,5.2,0
16,CASH_OUT,34233,Easypaisa,Quetta,140821,106588,False,False,True,72,2026-04-08 05:22:26.765674,65.0,0
16,CASH_OUT,4334,Easypaisa,Lahore,42988,38654,False,False,False,28,2026-04-23 21:24:55.765674,5.2,0
16,CASH_OUT,1216,Easypaisa,Karachi,23411,22195,False,False,False,46,2026-04-22 15:36:07.765674,1.5,0
16,CASH_IN,2862,Easypaisa,Peshawar,90112,92974,False,False,False,27,2026-03-10 21:24:18.765674,3.4,0
16,CASH_IN,7864,JazzCash,Faisalabad,165816,173680,False,False,False,32,2026-04-06 08:08:14.765674,9.4,0
16,PAYMENT,4877,JazzCash,Quetta,165470,160593,False,False,False,25,2026-04-15 15:33:32.765674,5.9,0
16,PAYMENT,237,Easypaisa,Multan,39667,39430,False,False,False,28,2026-03-30 08:39:13.765674,0.3,0
16,PAYMENT,11994,JazzCash,Faisalabad,17511,5517,False,False,False,27,2026-04-14 18:32:05.765674,14.4,0
16,PAYMENT,3049,Easypaisa,Peshawar,172004,168955,False,False,False,36,2026-04-10 22:27:20.765674,3.7,0
16,TRANSFER,12091,Easypaisa,Multan,85741,73650,False,False,False,48,2026-04-13 09:37:17.765674,14.5,0
16,CASH_OUT,639,JazzCash,Quetta,56344,55705,False,False,False,27,2026-04-20 16:16:59.765674,0.8,0
16,CASH_OUT,2121,Easypaisa,Lahore,3758,1637,False,False,False,49,2026-03-27 13:26:55.765674,2.5,0
17,CASH_OUT,8780,Easypaisa,Peshawar,149236,140456,False,False,False,22,2026-03-30 17:32:49.765674,10.5,0
17,CASH_OUT,10642,Easypaisa,Multan,48644,38002,False,False,False,25,2026-03-12 11:37:00.765674,12.8,0
17,CASH_OUT,5173,Easypaisa,Multan,30611,25438,False,False,False,43,2026-04-28 13:51:45.765674,6.2,0
17,TRANSFER,5568,Easypaisa,Peshawar,74101,68533,False,False,False,47,2026-04-29 17:46:36.765674,6.7,0
17,CASH_OUT,827,Easypaisa,Lahore,20976,20149,False,False,False,38,2026-04-08 17:55:47.765674,1.0,0
17,CASH_IN,10597,Easypaisa,Faisalabad,64601,75198,False,False,False,39,2026-04-17 22:19:18.765674,12.7,0
17,PAYMENT,5388,JazzCash,Lahore,170411,165023,False,False,False,39,2026-03-18 08:18:35.765674,6.5,0
17,CASH_OUT,12883,Easypaisa,Multan,59525,46642,False,False,False,24,2026-04-23 13:43:31.765674,15.5,0
17,PAYMENT,4449,Easypaisa,Multan,141239,136790,False,False,False,25,2026-03-28 13:15:58.765674,5.3,0
17,CASH_OUT,864,JazzCash,Peshawar,172537,171673,False,False,False,39,2026-04-02 14:58:19.765674,1.0,0
17,CASH_IN,14291,JazzCash,Quetta,62042,76333,False,False,False,48,2026-04-13 07:10:13.765674,17.1,0
17,TRANSFER,1243,Easypaisa,Karachi,170715,169472,False,False,False,20,2026-04-11 20:25:09.765674,1.5,0
17,CASH_OUT,11090,JazzCash,Quetta,86952,75862,False,False,False,33,2026-03-30 20:43:35.765674,13.3,0
17,PAYMENT,11379,JazzCash,Lahore,123797,112418,False,False,False,50,2026-04-13 13:51:09.765674,13.7,0
17,PAYMENT,7920,Easypaisa,Karachi,168697,160777,False,False,False,21,2026-04-24 20:55:41.765674,9.5,0
17,CASH_OUT,9136,JazzCash,Peshawar,47947,38811,False,False,False,34,2026-03-30 15:02:16.765674,11.0,0
17,PAYMENT,1332,Easypaisa,Karachi,143111,141779,False,False,False,50,2026-04-01 20:04:13.765674,1.6,0
17,TRANSFER,66437,Easypaisa,Quetta,92415,25978,True,True,True,25,2026-03-20 02:09:49.765674,92.0,1
17,PAYMENT,1710,Easypaisa,Quetta,48316,46606,False,False,False,40,2026-03-11 07:20:46.765674,2.1,0
17,CASH_IN,2911,Easypaisa,Karachi,160198,163109,False,False,False,40,2026-03-26 16:41:47.765674,3.5,0
17,CASH_IN,8946,Easypaisa,Quetta,153245,162191,False,False,False,35,2026-03-17 07:58:03.765674,10.7,0
17,CASH_OUT,10885,JazzCash,Lahore,2174,-8711,False,False,False,26,2026-03-11 16:04:51.765674,13.1,0
17,CASH_OUT,9031,Easypaisa,Multan,187267,178236,False,False,False,40,2026-03-08 07:20:18.765674,10.8,0
17,CASH_IN,4751,Easypaisa,Karachi,184215,188966,False,False,False,46,2026-03-14 15:01:20.765674,5.7,0
18,CASH_IN,10986,Easypaisa,Karachi,188557,199543,False,False,False,31,2026-04-12 18:55:01.765674,13.2,0
18,PAYMENT,13520,Easypaisa,Multan,84646,71126,False,False,False,25,2026-04-04 10:55:33.765674,16.2,0
18,PAYMENT,1546,Easypaisa,Quetta,152714,151168,False,False,False,24,2026-04-28 07:40:55.765674,1.9,0
18,TRANSFER,13044,JazzCash,Peshawar,157748,144704,False,False,False,42,2026-05-06 07:33:57.765674,15.7,0
18,PAYMENT,13497,JazzCash,Peshawar,148591,135094,False,False,False,40,2026-04-27 07:20:07.765674,16.2,0
18,PAYMENT,6197,Easypaisa,Peshawar,33180,26983,False,False,False,42,2026-03-28 09:41:44.765674,7.4,0
18,CASH_OUT,10606,JazzCash,Multan,150911,140305,False,False,False,26,2026-04-05 11:00:24.765674,12.7,0
18,TRANSFER,835,Easypaisa,Faisalabad,82678,81843,False,False,False,44,2026-04-20 19:14:50.765674,1.0,0
18,CASH_OUT,97657,Easypaisa,Lahore,177041,79384,False,True,False,72,2026-04-17 00:29:38.765674,68.0,0
18,CASH_OUT,2188,Easypaisa,Quetta,62140,59952,False,False,False,30,2026-04-29 14:03:43.765674,2.6,0
18,TRANSFER,4380,Easypaisa,Faisalabad,41582,37202,False,False,False,42,2026-04-30 21:51:14.765674,5.3,0
18,TRANSFER,75921,JazzCash,Quetta,137964,62043,True,True,True,72,2026-03-08 01:24:25.765674,100.0,1
